START,Symbol,,Name,,LastSale,END,
{ s: ,DDD,| n: ,3D Systems Corporation,| v: ,8.71,},
{ s: ,FIS,| n: ,Fidelity National Information Services Inc.,| v: ,116.72,},
{ s: ,FMO,| n: ,Fiduciary/Claymore Energy Infrastructure Fund,| v: ,10.69,},
{ s: ,FAF,| n: ,First American Corporation (The),| v: ,55.33,},
{ s: ,FBP,| n: ,First BanCorp.,| v: ,11.01,},
{ s: ,FCF,| n: ,First Commonwealth Financial Corporation,| v: ,13.68,},
{ s: ,FDC,| n: ,First Data Corporation,| v: ,25.33,},
{ s: ,FHN,| n: ,First Horizon National Corporation,| v: ,14.71,},
{ s: ,FHN^A,| n: ,First Horizon National Corporation,| v: ,25.83,},
{ s: ,FR,| n: ,First Industrial Realty Trust Inc.,| v: ,34.73,},
{ s: ,AG,| n: ,First Majestic Silver Corp.,| v: ,5.88,},
{ s: ,FRC,| n: ,FIRST REPUBLIC BANK,| v: ,103.31,},
{ s: ,FRC^D,| n: ,FIRST REPUBLIC BANK,| v: ,25.35,},
{ s: ,FRC^F,| n: ,FIRST REPUBLIC BANK,| v: ,25.6524,},
{ s: ,FRC^G,| n: ,FIRST REPUBLIC BANK,| v: ,25.68,},
{ s: ,FRC^H,| n: ,FIRST REPUBLIC BANK,| v: ,25.03,},
{ s: ,FRC^I,| n: ,FIRST REPUBLIC BANK,| v: ,25.49,},
{ s: ,FFA,| n: ,First Trust,| v: ,15.17,},
{ s: ,FMY,| n: ,First Trust,| v: ,13.6,},
{ s: ,FDEU,| n: ,First Trust Dynamic Europe Equity Income Fund,| v: ,13.92,},
{ s: ,FIF,| n: ,First Trust Energy Infrastructure Fund,| v: ,15.77,},
{ s: ,FSD,| n: ,First Trust High Income Long Short Fund,| v: ,14.6,},
{ s: ,FPF,| n: ,First Trust Intermediate Duration Preferred & Income Fund,| v: ,22.03,},
{ s: ,FEI      ,| n: ,First Trust MLP and Energy Income Fund,| v: ,11.65,},
{ s: ,FPL,| n: ,First Trust New Opportunities MLP & Energy Fund,| v: ,9.11,},
{ s: ,FIV,| n: ,First Trust Senior Floating Rate 2022 Target Term Fund,| v: ,8.96,},
{ s: ,FCT,| n: ,First Trust Senior Floating Rate Income Fund II,| v: ,12.1,},
{ s: ,FGB,| n: ,First Trust Specialty Finance and Financial Opportunities Fund,| v: ,6.48,},
{ s: ,FEO,| n: ,First Trust/Aberdeen Emerging Opportunity Fund,| v: ,13.77,},
{ s: ,FAM,| n: ,First Trust/Aberdeen Global Opportunity Income Fund,| v: ,9.87,},
{ s: ,FE,| n: ,FirstEnergy Corp.,| v: ,42.13,},
{ s: ,FIT,| n: ,Fitbit Inc.,| v: ,5.03,},
{ s: ,FPH,| n: ,Five Point Holdings LLC,| v: ,8.65,},
{ s: ,FBC,| n: ,Flagstar Bancorp Inc.,| v: ,34.74,},
{ s: ,DFP,| n: ,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,| v: ,24.01,},
{ s: ,PFD,| n: ,Flaherty & Crumrine Preferred Income Fund Incorporated,| v: ,13.3515,},
{ s: ,PFO,| n: ,Flaherty & Crumrine Preferred Income Opportunity Fund Inc,| v: ,11.54,},
{ s: ,FFC,| n: ,Flaherty & Crumrine Preferred Securities Income Fund Inc,| v: ,19.44,},
{ s: ,FLC,| n: ,Flaherty & Crumrine Total Return Fund Inc,| v: ,19.65,},
{ s: ,FLT,| n: ,FleetCor Technologies Inc.,| v: ,263.63,},
{ s: ,FND,| n: ,Floor & Decor Holdings Inc.,| v: ,41.38,},
{ s: ,FTK,| n: ,Flotek Industries Inc.,| v: ,3.32,},
{ s: ,FLO,| n: ,Flowers Foods Inc.,| v: ,21.58,},
{ s: ,FLS,| n: ,Flowserve Corporation,| v: ,49.75,},
{ s: ,FLR,| n: ,Fluor Corporation,| v: ,30.73,},
{ s: ,FLY,| n: ,Fly Leasing Limited,| v: ,15.41,},
{ s: ,FMC,| n: ,FMC Corporation,| v: ,79.44,},
{ s: ,FMX,| n: ,Fomento Economico Mexicano S.A.B. de C.V.,| v: ,98.62,},
{ s: ,FL,| n: ,Foot Locker Inc.,| v: ,57.63,},
{ s: ,F,| n: ,Ford Motor Company,| v: ,10.38,},
{ s: ,FELP,| n: ,Foresight Energy LP,| v: ,0.9199,},
{ s: ,FOR,| n: ,Forestar Group Inc,| v: ,19.62,},
{ s: ,FTS,| n: ,Fortis Inc.,| v: ,37.17,},
{ s: ,FTV,| n: ,Fortive Corporation,| v: ,82.63,},
{ s: ,FTV^A,| n: ,Fortive Corporation,| v: ,1037.71,},
{ s: ,FTAI,| n: ,Fortress Transportation and Infrastructure Investors LLC,| v: ,16.31,},
{ s: ,FSM,| n: ,Fortuna Silver Mines Inc.,| v: ,2.86,},
{ s: ,FBHS,| n: ,Fortune Brands Home & Security Inc.,| v: ,54.15,},
{ s: ,FET,| n: ,Forum Energy Technologies Inc.,| v: ,5.6,},
{ s: ,FBM,| n: ,Foundation Building Materials Inc.,| v: ,15.7,},
{ s: ,FCPT,| n: ,Four Corners Property Trust Inc.,| v: ,28.84,},
{ s: ,FEDU,| n: ,Four Seasons Education (Cayman) Inc.,| v: ,2.27,},
{ s: ,FNV,| n: ,Franco-Nevada Corporation,| v: ,73.08,},
{ s: ,FC,| n: ,Franklin Covey Company,| v: ,28.5,},
{ s: ,FSB,| n: ,Franklin Financial Network Inc.,| v: ,27.79,},
{ s: ,BEN,| n: ,Franklin Resources Inc.,| v: ,34.13,},
{ s: ,FT,| n: ,Franklin Universal Trust,| v: ,6.98,},
{ s: ,FI,| n: ,Frank&#39;s International N.V.,| v: ,6.02,},
{ s: ,FCX,| n: ,Freeport-McMoran Inc.,| v: ,11.37,},
{ s: ,FMS,| n: ,Fresenius Medical Care Corporation,| v: ,41.22,},
{ s: ,FDP,| n: ,Fresh Del Monte Produce Inc.,| v: ,28.58,},
{ s: ,RESI,| n: ,Front Yard Residential Corporation,| v: ,11,},
{ s: ,FRO,| n: ,Frontline Ltd.,| v: ,7.9,},
{ s: ,FSK,| n: ,FS KKR Capital Corp.,| v: ,6.16,},
{ s: ,FCN,| n: ,FTI Consulting Inc.,| v: ,82.23,},
{ s: ,FTSI,| n: ,FTS International Inc.,| v: ,8,},
{ s: ,FF,| n: ,FutureFuel Corp.,| v: ,14,},
{ s: ,GCV,| n: ,Gabelli Convertible and Income Securities Fund Inc. (The),| v: ,5.16,},
{ s: ,GCV^B,| n: ,Gabelli Convertible and Income Securities Fund Inc. (The),| v: ,26.4608,},
{ s: ,GDV,| n: ,Gabelli Dividend,| v: ,21.56,},
{ s: ,GDV^A,| n: ,Gabelli Dividend,| v: ,26.1144,},
{ s: ,GDV^D,| n: ,Gabelli Dividend,| v: ,26.05,},
{ s: ,GDV^G,| n: ,Gabelli Dividend,| v: ,25.414,},
{ s: ,GAB,| n: ,Gabelli Equity Trust Inc. (The),| v: ,6.2,},
{ s: ,GAB^D,| n: ,Gabelli Equity Trust Inc. (The),| v: ,26.07,},
{ s: ,GAB^G,| n: ,Gabelli Equity Trust Inc. (The),| v: ,24.3169,},
{ s: ,GAB^H,| n: ,Gabelli Equity Trust Inc. (The),| v: ,24.6328,},
{ s: ,GAB^J,| n: ,Gabelli Equity Trust Inc. (The),| v: ,25.8163,},
{ s: ,GGZ,| n: ,Gabelli Global Small and Mid Cap Value Trust (The),| v: ,11.74,},
{ s: ,GGZ^A,| n: ,Gabelli Global Small and Mid Cap Value Trust (The),| v: ,25.25,},
{ s: ,GGT,| n: ,Gabelli Multi-Media Trust Inc. (The),| v: ,8.31,},
{ s: ,GGT^B,| n: ,Gabelli Multi-Media Trust Inc. (The),| v: ,26.5,},
{ s: ,GGT^E,| n: ,Gabelli Multi-Media Trust Inc. (The),| v: ,24.6,},
{ s: ,GUT,| n: ,Gabelli Utility Trust (The),| v: ,6.89,},
{ s: ,GUT^A,| n: ,Gabelli Utility Trust (The),| v: ,26.1945,},
{ s: ,GUT^C,| n: ,Gabelli Utility Trust (The),| v: ,25.7079,},
{ s: ,GCAP,| n: ,GAIN Capital Holdings Inc.,| v: ,4.9,},
{ s: ,GBL,| n: ,Gamco Investors Inc.,| v: ,20.35,},
{ s: ,GNT,| n: ,GAMCO Natural Resources Gold & Income Tust ,| v: ,5.51,},
{ s: ,GNT^A,| n: ,GAMCO Natural Resources Gold & Income Tust ,| v: ,24.025,},
{ s: ,GME,| n: ,Gamestop Corporation,| v: ,8.48,},
{ s: ,GPS,| n: ,Gap Inc. (The),| v: ,24.36,},
{ s: ,GDI,| n: ,Gardner Denver Holdings Inc.,| v: ,34.31,},
{ s: ,GTX,| n: ,Garrett Motion Inc.,| v: ,18.28,},
{ s: ,IT,| n: ,Gartner Inc.,| v: ,153.86,},
{ s: ,GLOG,| n: ,GasLog LP.,| v: ,15.21,},
{ s: ,GLOG^A,| n: ,GasLog LP.,| v: ,26.23,},
{ s: ,GLOP,| n: ,GasLog Partners LP,| v: ,20.86,},
{ s: ,GLOP^A,| n: ,GasLog Partners LP,| v: ,24.3,},
{ s: ,GLOP^B,| n: ,GasLog Partners LP,| v: ,23.44,},
{ s: ,GLOP^C,| n: ,GasLog Partners LP,| v: ,23.87,},
{ s: ,GTES,| n: ,Gates Industrial Corporation plc,| v: ,13.26,},
{ s: ,GATX,| n: ,GATX Corporation,| v: ,76.2,},
{ s: ,GMTA,| n: ,GATX Corporation,| v: ,25.55,},
{ s: ,GCP,| n: ,GCP Applied Technologies Inc.,| v: ,27.5,},
{ s: ,GNK,| n: ,Genco Shipping & Trading Limited ,| v: ,9.07,},
{ s: ,GNRC,| n: ,Generac Holdlings Inc.,| v: ,58.08,},
{ s: ,GAM,| n: ,General American Investors Inc.,| v: ,34.81,},
{ s: ,GAM^B,| n: ,General American Investors Inc.,| v: ,26.78,},
{ s: ,GD,| n: ,General Dynamics Corporation,| v: ,173.08,},
{ s: ,GE,| n: ,General Electric Company,| v: ,10.13,},
{ s: ,GIS,| n: ,General Mills Inc.,| v: ,51.54,},
{ s: ,GM,| n: ,General Motors Company,| v: ,37.89,},
{ s: ,GM.WS.B,| n: ,General Motors Company,| v: ,n/a,},
{ s: ,GCO,| n: ,Genesco Inc.,| v: ,46.04,},
{ s: ,GWR,| n: ,Genesee & Wyoming Inc.,| v: ,86.41,},
{ s: ,GEL,| n: ,Genesis Energy L.P.,| v: ,21.87,},
{ s: ,GEN      ,| n: ,Genesis Healthcare Inc.,| v: ,1.31,},
{ s: ,GNE,| n: ,Genie Energy Ltd.,| v: ,9.76,},
{ s: ,GNE^A,| n: ,Genie Energy Ltd.,| v: ,8.35,},
{ s: ,G,| n: ,Genpact Limited,| v: ,36.18,},
{ s: ,GPC,| n: ,Genuine Parts Company,| v: ,98.63,},
{ s: ,GNW,| n: ,Genworth Financial Inc,| v: ,3.6,},
{ s: ,GEO,| n: ,Geo Group Inc (The),| v: ,21,},
{ s: ,GPRK,| n: ,Geopark Ltd,| v: ,15.5,},
{ s: ,GPJA,| n: ,Georgia Power Company,| v: ,25.17,},
{ s: ,GGB,| n: ,Gerdau S.A.,| v: ,3.54,},
{ s: ,GTY,| n: ,Getty Realty Corporation,| v: ,32.21,},
{ s: ,GIG,| n: ,GigCapital Inc.,| v: ,10.2502,},
{ s: ,GIG.U,| n: ,GigCapital Inc.,| v: ,n/a,},
{ s: ,GIG.WS,| n: ,GigCapital Inc.,| v: ,n/a,},
{ s: ,GIG~,| n: ,GigCapital Inc.,| v: ,0.42,},
{ s: ,GIL,| n: ,Gildan Activewear Inc.,| v: ,37.63,},
{ s: ,GLT,| n: ,Glatfelter,| v: ,15.73,},
{ s: ,GKOS,| n: ,Glaukos Corporation,| v: ,69.1,},
{ s: ,GSK,| n: ,GlaxoSmithKline PLC,| v: ,39.53,},
{ s: ,BRSS,| n: ,Global Brass and Copper Holdings Inc.,| v: ,43.33,},
{ s: ,CO,| n: ,Global Cord Blood Corporation,| v: ,6.53,},
{ s: ,GMRE,| n: ,Global Medical REIT Inc.,| v: ,10.7,},
{ s: ,GMRE^A,| n: ,Global Medical REIT Inc.,| v: ,25.75,},
{ s: ,GNL,| n: ,Global Net Lease Inc.,| v: ,19.17,},
{ s: ,GNL^A,| n: ,Global Net Lease Inc.,| v: ,25.65,},
{ s: ,GLP,| n: ,Global Partners LP,| v: ,19.59,},
{ s: ,GLP^A,| n: ,Global Partners LP,| v: ,25.5,},
{ s: ,GPN,| n: ,Global Payments Inc.,| v: ,146.89,},
{ s: ,GSL,| n: ,Global Ship Lease Inc.,| v: ,6.18,},
{ s: ,GSL^B,| n: ,Global Ship Lease Inc.,| v: ,22.0285,},
{ s: ,GLOB,| n: ,Globant S.A.,| v: ,85.49,},
{ s: ,GMED,| n: ,Globus Medical Inc.,| v: ,44,},
{ s: ,GMS,| n: ,GMS Inc.,| v: ,18.75,},
{ s: ,GNC,| n: ,GNC Holdings Inc.,| v: ,1.98,},
{ s: ,GDDY,| n: ,GoDaddy Inc.,| v: ,77.91,},
{ s: ,GOL,| n: ,Gol Linhas Aereas Inteligentes S.A.,| v: ,12.81,},
{ s: ,GFI,| n: ,Gold Fields Limited,| v: ,3.72,},
{ s: ,GSBD,| n: ,Goldman Sachs BDC Inc.,| v: ,20.67,},
{ s: ,GS,| n: ,Goldman Sachs Group Inc. (The),| v: ,202.05,},
{ s: ,GS^A,| n: ,Goldman Sachs Group Inc. (The),| v: ,19.34,},
{ s: ,GS^B,| n: ,Goldman Sachs Group Inc. (The),| v: ,27.177,},
{ s: ,GS^C,| n: ,Goldman Sachs Group Inc. (The),| v: ,20.03,},
{ s: ,GS^D,| n: ,Goldman Sachs Group Inc. (The),| v: ,19.6201,},
{ s: ,GS^J,| n: ,Goldman Sachs Group Inc. (The),| v: ,26.14,},
{ s: ,GS^K,| n: ,Goldman Sachs Group Inc. (The),| v: ,27.16,},
{ s: ,GS^N,| n: ,Goldman Sachs Group Inc. (The),| v: ,26.344,},
{ s: ,GER,| n: ,Goldman Sachs MLP Energy Renaissance Fund,| v: ,5.57,},
{ s: ,GMZ,| n: ,Goldman Sachs MLP Income Opportunities Fund,| v: ,7.94,},
{ s: ,GRC,| n: ,Gorman-Rupp Company (The),| v: ,33.37,},
{ s: ,GPX,| n: ,GP Strategies Corporation,| v: ,15.6,},
{ s: ,GGG,| n: ,Graco Inc.,| v: ,51.41,},
{ s: ,GRAF,| n: ,Graf Industrial Corp.,| v: ,9.9,},
{ s: ,GRAF.U,| n: ,Graf Industrial Corp.,| v: ,n/a,},
{ s: ,GRAF.WS,| n: ,Graf Industrial Corp.,| v: ,n/a,},
{ s: ,EAF,| n: ,GrafTech International Ltd.,| v: ,12.11,},
{ s: ,GHM,| n: ,Graham Corporation,| v: ,20.3,},
{ s: ,GHC,| n: ,Graham Holdings Company,| v: ,700.1,},
{ s: ,GRAM,| n: ,Grana y Montero S.A.A.,| v: ,3.52,},
{ s: ,GVA,| n: ,Granite Construction Incorporated,| v: ,43.43,},
{ s: ,GPMT,| n: ,Granite Point Mortgage Trust Inc.,| v: ,19.21,},
{ s: ,GRP.U,| n: ,Granite Real Estate Inc.,| v: ,n/a,},
{ s: ,GPK,| n: ,Graphic Packaging Holding Company,| v: ,13.66,},
{ s: ,GTN,| n: ,Gray Television Inc.,| v: ,20.34,},
{ s: ,GTN.A,| n: ,Gray Television Inc.,| v: ,n/a,},
{ s: ,AJX,| n: ,Great Ajax Corp.,| v: ,14.18,},
{ s: ,AJXA,| n: ,Great Ajax Corp.,| v: ,25.62,},
{ s: ,GWB,| n: ,Great Western Bancorp Inc.,| v: ,35.26,},
{ s: ,GDOT,| n: ,Green Dot Corporation,| v: ,48.83,},
{ s: ,GBX,| n: ,Greenbrier Companies Inc. (The),| v: ,35.47,},
{ s: ,GHL,| n: ,Greenhill & Co. Inc.,| v: ,18.85,},
{ s: ,GHG,| n: ,GreenTree Hospitality Group Ltd.,| v: ,13.65,},
{ s: ,GEF,| n: ,Greif Bros. Corporation,| v: ,38.87,},
{ s: ,GEF.B,| n: ,Greif Bros. Corporation,| v: ,n/a,},
{ s: ,GFF,| n: ,Griffon Corporation,| v: ,16.04,},
{ s: ,GPI,| n: ,Group 1 Automotive Inc.,| v: ,77.98,},
{ s: ,GRUB,| n: ,GrubHub Inc.,| v: ,66.6,},
{ s: ,PAC,| n: ,Grupo Aeroportuario Del Pacifico S.A. de C.V.,| v: ,98.7,},
{ s: ,ASR,| n: ,Grupo Aeroportuario del Sureste S.A. de C.V.,| v: ,164.12,},
{ s: ,AVAL,| n: ,Grupo Aval Acciones y Valores S.A.,| v: ,7.59,},
{ s: ,SUPV,| n: ,Grupo Supervielle S.A.,| v: ,5.44,},
{ s: ,TV,| n: ,Grupo Televisa S.A.,| v: ,9.2,},
{ s: ,GSAH,| n: ,GS Acquisition Holdings Corp.,| v: ,10.08,},
{ s: ,GSAH.U,| n: ,GS Acquisition Holdings Corp.,| v: ,n/a,},
{ s: ,GSAH.WS,| n: ,GS Acquisition Holdings Corp.,| v: ,n/a,},
{ s: ,GTT,| n: ,GTT Communications Inc.,| v: ,29.11,},
{ s: ,GSH,| n: ,Guangshen Railway Company Limited,| v: ,17.66,},
{ s: ,GES,| n: ,Guess? Inc.,| v: ,19.01,},
{ s: ,GGM,| n: ,Guggenheim Credit Allocation Fund,| v: ,20.7,},
{ s: ,GPM,| n: ,Guggenheim Enhanced Equity Income Fund,| v: ,7.94,},
{ s: ,GOF,| n: ,Guggenheim Strategic Opportunities Fund,| v: ,20.26,},
{ s: ,GBAB,| n: ,Guggenheim Taxable Municipal Managed Duration Trst,| v: ,23.15,},
{ s: ,GWRE,| n: ,Guidewire Software Inc.,| v: ,104.22,},
{ s: ,HRB,| n: ,H&R Block Inc.,| v: ,27.19,},
{ s: ,FUL,| n: ,H. B. Fuller Company,| v: ,46.36,},
{ s: ,HAE,| n: ,Haemonetics Corporation,| v: ,97.07,},
{ s: ,HK,| n: ,Halcon Resources Corporation,| v: ,0.623,},
{ s: ,HK.WS,| n: ,Halcon Resources Corporation,| v: ,n/a,},
{ s: ,HAL,| n: ,Halliburton Company,| v: ,25.36,},
{ s: ,HBB,| n: ,Hamilton Beach Brands Holding Company,| v: ,17.04,},
{ s: ,HBI,| n: ,Hanesbrands Inc.,| v: ,17,},
{ s: ,HNGR,| n: ,Hanger Inc.,| v: ,19.3,},
{ s: ,HASI,| n: ,Hannon Armstrong Sustainable Infrastructure Capital Inc.,| v: ,26.72,},
{ s: ,HOG,| n: ,Harley-Davidson Inc.,| v: ,35.9,},
{ s: ,HMY,| n: ,Harmony Gold Mining Company Limited,| v: ,1.65,},
{ s: ,HRS,| n: ,Harris Corporation,| v: ,181.7,},
{ s: ,HSC,| n: ,Harsco Corporation,| v: ,26.9,},
{ s: ,HHS,| n: ,Harte-Hanks Inc.,| v: ,3.29,},
{ s: ,HGH,| n: ,Hartford Financial Services Group Inc. (The),| v: ,27.82,},
{ s: ,HIG,| n: ,Hartford Financial Services Group Inc. (The),| v: ,53.01,},
{ s: ,HIG.WS,| n: ,Hartford Financial Services Group Inc. (The),| v: ,n/a,},
{ s: ,HIG^G,| n: ,Hartford Financial Services Group Inc. (The),| v: ,26.37,},
{ s: ,HVT,| n: ,Haverty Furniture Companies Inc.,| v: ,18.55,},
{ s: ,HVT.A,| n: ,Haverty Furniture Companies Inc.,| v: ,n/a,},
{ s: ,HE,| n: ,Hawaiian Electric Industries Inc.,| v: ,42.08,},
{ s: ,HE^U.CL,| n: ,Hawaiian Electric Industries Inc.,| v: ,n/a,},
{ s: ,HCHC,| n: ,HC2 Holdings Inc.,| v: ,2.78,},
{ s: ,HCA,| n: ,HCA Healthcare Inc.,| v: ,123.75,},
{ s: ,HCI,| n: ,HCI Group Inc.,| v: ,42.06,},
{ s: ,HCP,| n: ,HCP Inc.,| v: ,30.33,},
{ s: ,HDB,| n: ,HDFC Bank Limited,| v: ,117.12,},
{ s: ,HR,| n: ,Healthcare Realty Trust Incorporated,| v: ,30.86,},
{ s: ,HTA,| n: ,Healthcare Trust of America Inc.,| v: ,27.45,},
{ s: ,HL,| n: ,Hecla Mining Company,| v: ,1.56,},
{ s: ,HL^B,| n: ,Hecla Mining Company,| v: ,52.2489,},
{ s: ,HEI,| n: ,Heico Corporation,| v: ,104.55,},
{ s: ,HEI.A,| n: ,Heico Corporation,| v: ,n/a,},
{ s: ,HLX,| n: ,Helix Energy Solutions Group Inc.,| v: ,7.43,},
{ s: ,HP,| n: ,Helmerich & Payne Inc.,| v: ,57.47,},
{ s: ,HLF,| n: ,Herbalife Nutrition Ltd.,| v: ,48.14,},
{ s: ,HRI,| n: ,Herc Holdings Inc.,| v: ,41.82,},
{ s: ,HCXY,| n: ,Hercules Capital Inc.,| v: ,25.47,},
{ s: ,HCXZ,| n: ,Hercules Capital Inc.,| v: ,24.9277,},
{ s: ,HTGC,| n: ,Hercules Capital Inc.,| v: ,13.41,},
{ s: ,HRTG,| n: ,Heritage Insurance Holdings Inc.,| v: ,14.73,},
{ s: ,HT,| n: ,Hersha Hospitality Trust,| v: ,18.65,},
{ s: ,HT^C,| n: ,Hersha Hospitality Trust,| v: ,24.62,},
{ s: ,HT^D,| n: ,Hersha Hospitality Trust,| v: ,23.48,},
{ s: ,HT^E,| n: ,Hersha Hospitality Trust,| v: ,23.48,},
{ s: ,HSY,| n: ,Hershey Company (The),| v: ,126.88,},
{ s: ,HTZ,| n: ,Hertz Global Holdings Inc,| v: ,17.65,},
{ s: ,HES,| n: ,Hess Corporation,| v: ,63.58,},
{ s: ,HESM,| n: ,Hess Midstream Partners LP,| v: ,20.61,},
{ s: ,HPE,| n: ,Hewlett Packard Enterprise Company,| v: ,14.79,},
{ s: ,HXL,| n: ,Hexcel Corporation,| v: ,71.11,},
{ s: ,HF,| n: ,HFF Inc.,| v: ,45.07,},
{ s: ,HCLP,| n: ,Hi-Crush Partners LP,| v: ,2.59,},
{ s: ,PCF,| n: ,High Income Securities Fund,| v: ,8.6,},
{ s: ,HFRO,| n: ,Highland Floating Rate Opportunities Fund,| v: ,13.44,},
{ s: ,HGLB,| n: ,Highland Global Allocation Fund,| v: ,12.22,},
{ s: ,HPR,| n: ,HighPoint Resources Corporation,| v: ,2.26,},
{ s: ,HIW,| n: ,Highwoods Properties Inc.,| v: ,44.12,},
{ s: ,HIL,| n: ,Hill International Inc.,| v: ,2.16,},
{ s: ,HI,| n: ,Hillenbrand Inc,| v: ,39.57,},
{ s: ,HRC,| n: ,Hill-Rom Holdings Inc,| v: ,99.17,},
{ s: ,HTH,| n: ,Hilltop Holdings Inc.,| v: ,20.89,},
{ s: ,HGV,| n: ,Hilton Grand Vacations Inc.,| v: ,28.45,},
{ s: ,HLT,| n: ,Hilton Worldwide Holdings Inc.,| v: ,91.53,},
{ s: ,HNI,| n: ,HNI Corporation,| v: ,36.71,},
{ s: ,HMLP,| n: ,Hoegh LNG Partners LP,| v: ,18.76,},
{ s: ,HMLP^A,| n: ,Hoegh LNG Partners LP,| v: ,25.5,},
{ s: ,HEP,| n: ,Holly Energy Partners L.P.,| v: ,27.73,},
{ s: ,HFC,| n: ,HollyFrontier Corporation,| v: ,43.91,},
{ s: ,HD,| n: ,Home Depot Inc. (The),| v: ,194.58,},
{ s: ,HMC,| n: ,Honda Motor Company Ltd.,| v: ,26.09,},
{ s: ,HON,| n: ,Honeywell International Inc.,| v: ,171.63,},
{ s: ,HMN,| n: ,Horace Mann Educators Corporation,| v: ,39.71,},
{ s: ,HZN,| n: ,Horizon Global Corporation,| v: ,3.08,},
{ s: ,HTFA,| n: ,Horizon Technology Finance Corporation,| v: ,25.75,},
{ s: ,HRL,| n: ,Hormel Foods Corporation,| v: ,39.86,},
{ s: ,HOS,| n: ,Hornbeck Offshore Services,| v: ,1.47,},
{ s: ,HST,| n: ,Host Hotels & Resorts Inc.,| v: ,19.21,},
{ s: ,HLI,| n: ,Houlihan Lokey Inc.,| v: ,49.09,},
{ s: ,HOV,| n: ,Hovnanian Enterprises Inc,| v: ,16.46,},
{ s: ,HHC,| n: ,Howard Hughes Corporation (The),| v: ,107.88,},
{ s: ,HPQ,| n: ,HP Inc.,| v: ,19.12,},
{ s: ,HSBC,| n: ,HSBC Holdings plc,| v: ,42.86,},
{ s: ,HSBC^A,| n: ,HSBC Holdings plc,| v: ,26.08,},
{ s: ,HMI,| n: ,Huami Corporation,| v: ,10.34,},
{ s: ,HNP,| n: ,Huaneng Power International Inc.,| v: ,24.12,},
{ s: ,HUBB,| n: ,Hubbell Inc,| v: ,125.82,},
{ s: ,HUBS,| n: ,HubSpot Inc.,| v: ,181.68,},
{ s: ,HBM,| n: ,Hudbay Minerals Inc.,| v: ,5.38,},
{ s: ,HUD,| n: ,Hudson Ltd.,| v: ,16.09,},
{ s: ,HPP,| n: ,Hudson Pacific Properties Inc.,| v: ,34.67,},
{ s: ,HUM,| n: ,Humana Inc.,| v: ,244.06,},
{ s: ,HCFT,| n: ,Hunt Companies Finance Trust Inc.,| v: ,3.46,},
{ s: ,HII,| n: ,Huntington Ingalls Industries Inc.,| v: ,208.54,},
{ s: ,HUN,| n: ,Huntsman Corporation,| v: ,20.51,},
{ s: ,HUYA,| n: ,HUYA Inc.,| v: ,21.99,},
{ s: ,H,| n: ,Hyatt Hotels Corporation,| v: ,76.38,},
{ s: ,HY,| n: ,Hyster-Yale Materials Handling Inc.,| v: ,53.34,},
{ s: ,IAG,| n: ,Iamgold Corporation,| v: ,2.38,},
{ s: ,IBN,| n: ,ICICI Bank Limited,| v: ,10.9,},
{ s: ,IDA,| n: ,IDACORP Inc.,| v: ,101.64,},
{ s: ,IEX,| n: ,IDEX Corporation,| v: ,154.49,},
{ s: ,IDT,| n: ,IDT Corporation,| v: ,7.42,},
{ s: ,ITW,| n: ,Illinois Tool Works Inc.,| v: ,152.76,},
{ s: ,IMAX,| n: ,Imax Corporation,| v: ,23.78,},
{ s: ,ICD,| n: ,Independence Contract Drilling Inc.,| v: ,2.76,},
{ s: ,IHC,| n: ,Independence Holding Company,| v: ,35.51,},
{ s: ,IRT,| n: ,Independence Realty Trust Inc.,| v: ,10.79,},
{ s: ,IFN,| n: ,India Fund Inc. (The),| v: ,20.68,},
{ s: ,IBA,| n: ,Industrias Bachoco S.A. de C.V.,| v: ,51.15,},
{ s: ,INFY,| n: ,Infosys Limited,| v: ,10.26,},
{ s: ,HIFR,| n: ,InfraREIT Inc.,| v: ,21.14,},
{ s: ,ING,| n: ,ING Group N.V.,| v: ,11.88,},
{ s: ,ISF.CL,| n: ,ING Group N.V.,| v: ,n/a,},
{ s: ,ISG,| n: ,ING Group N.V.,| v: ,25.76,},
{ s: ,IR,| n: ,Ingersoll-Rand plc (Ireland),| v: ,122.81,},
{ s: ,NGVT,| n: ,Ingevity Corporation,| v: ,98.03,},
{ s: ,INGR,| n: ,Ingredion Incorporated,| v: ,85.72,},
{ s: ,IIPR,| n: ,Innovative Industrial Properties Inc.,| v: ,81.23,},
{ s: ,IIPR^A,| n: ,Innovative Industrial Properties Inc.,| v: ,30.09,},
{ s: ,IPHI,| n: ,Inphi Corporation,| v: ,50.74,},
{ s: ,INSI,| n: ,Insight Select Income Fund,| v: ,18.9285,},
{ s: ,NSP,| n: ,Insperity Inc.,| v: ,116.38,},
{ s: ,INSP,| n: ,Inspire Medical Systems Inc.,| v: ,50.98,},
{ s: ,IBP,| n: ,Installed Building Products Inc.,| v: ,55.23,},
{ s: ,INST,| n: ,Instructure Inc.,| v: ,43.19,},
{ s: ,ITGR,| n: ,Integer Holdings Corporation,| v: ,75.3,},
{ s: ,I,| n: ,Intelsat S.A.,| v: ,21.15,},
{ s: ,ICE,| n: ,Intercontinental Exchange Inc.,| v: ,81.36,},
{ s: ,IHG,| n: ,Intercontinental Hotels Group,| v: ,64.63,},
